Inventory_ID,Date,SKU,Channel,Quantity_Produced,Expiry_Date,Batch_ID
INV-012582,2025-11-19,CW001,WhatsApp,8,2025-11-26,BAT-2116
INV-012583,2025-11-19,KI001,WhatsApp,7,2025-11-24,BAT-5455
INV-012584,2025-11-19,SK001,WhatsApp,3,2025-11-25,BAT-7646
INV-012585,2025-11-20,CB001,Shopee,5,2025-11-27,BAT-6569
INV-012586,2025-11-20,CW001,Shopee,9,2025-11-25,BAT-6409
INV-012587,2025-11-20,KI001,Shopee,5,2025-11-27,BAT-2688
INV-012588,2025-11-20,SK001,Shopee,5,2025-11-27,BAT-4559
INV-012589,2025-11-20,TV001,Shopee,6,2025-11-26,BAT-6238
INV-012590,2025-11-20,VS001,Shopee,2,2025-11-25,BAT-4229
INV-012591,2025-11-20,CB001,Store A,3,2025-11-27,BAT-1196
INV-012592,2025-11-20,CW001,Store A,5,2025-11-26,BAT-9459
INV-012593,2025-11-20,DG001,Store A,2,2025-11-26,BAT-5617
INV-012594,2025-11-20,KI001,Store A,2,2025-11-26,BAT-8385
INV-012595,2025-11-20,SK001,Store A,8,2025-11-25,BAT-2494
INV-012596,2025-11-20,TV001,Store A,2,2025-11-27,BAT-1609
INV-012597,2025-11-20,CB001,Store B,6,2025-11-26,BAT-2682
INV-012598,2025-11-20,CW001,Store B,12,2025-11-27,BAT-9636
INV-012599,2025-11-20,DG001,Store B,5,2025-11-27,BAT-4345
INV-012600,2025-11-20,KI001,Store B,7,2025-11-25,BAT-8142
INV-012601,2025-11-20,SK001,Store B,8,2025-11-26,BAT-9453
INV-012602,2025-11-20,CB001,Store C,21,2025-11-26,BAT-9476
INV-012603,2025-11-20,CW001,Store C,27,2025-11-25,BAT-2395
INV-012604,2025-11-20,DG001,Store C,2,2025-11-26,BAT-7314
INV-012605,2025-11-20,KI001,Store C,14,2025-11-27,BAT-9541
INV-012606,2025-11-20,SK001,Store C,4,2025-11-25,BAT-3618
INV-012607,2025-11-20,TV001,Store C,8,2025-11-26,BAT-1682
INV-012608,2025-11-20,VS001,Store C,5,2025-11-25,BAT-6453
INV-012609,2025-11-20,CB001,WhatsApp,6,2025-11-27,BAT-4397
INV-012610,2025-11-20,CW001,WhatsApp,3,2025-11-26,BAT-6841
INV-012611,2025-11-20,KI001,WhatsApp,11,2025-11-25,BAT-6697
INV-012612,2025-11-20,SK001,WhatsApp,2,2025-11-26,BAT-3456
INV-012613,2025-11-20,TV001,WhatsApp,3,2025-11-25,BAT-6975
INV-012614,2025-11-20,VS001,WhatsApp,5,2025-11-25,BAT-9342
INV-012615,2025-11-21,CB001,Shopee,5,2025-11-26,BAT-7355
INV-012616,2025-11-21,CW001,Shopee,20,2025-11-26,BAT-2544
INV-012617,2025-11-21,DG001,Shopee,4,2025-11-28,BAT-8896
INV-012618,2025-11-21,KI001,Shopee,14,2025-11-26,BAT-2090
INV-012619,2025-11-21,SK001,Shopee,11,2025-11-28,BAT-5385
INV-012620,2025-11-21,TV001,Shopee,13,2025-11-27,BAT-9979
INV-012621,2025-11-21,VS001,Shopee,8,2025-11-26,BAT-1070
INV-012622,2025-11-21,CB001,Store A,5,2025-11-26,BAT-1105
INV-012623,2025-11-21,CW001,Store A,14,2025-11-28,BAT-6586
INV-012624,2025-11-21,DG001,Store A,2,2025-11-27,BAT-3928
INV-012625,2025-11-21,KI001,Store A,9,2025-11-27,BAT-8045
INV-012626,2025-11-21,SK001,Store A,13,2025-11-28,BAT-4636
INV-012627,2025-11-21,TV001,Store A,4,2025-11-26,BAT-7078
INV-012628,2025-11-21,CB001,Store B,3,2025-11-28,BAT-2003
INV-012629,2025-11-21,CW001,Store B,11,2025-11-26,BAT-9484
INV-012630,2025-11-21,DG001,Store B,4,2025-11-27,BAT-7987
INV-012631,2025-11-21,KI001,Store B,8,2025-11-26,BAT-1072
INV-012632,2025-11-21,SK001,Store B,2,2025-11-27,BAT-4120
INV-012633,2025-11-21,TV001,Store B,4,2025-11-26,BAT-9768
INV-012634,2025-11-21,VS001,Store B,3,2025-11-27,BAT-3049
INV-012635,2025-11-21,CB001,Store C,13,2025-11-26,BAT-8482
INV-012636,2025-11-21,CW001,Store C,24,2025-11-26,BAT-3734
INV-012637,2025-11-21,DG001,Store C,4,2025-11-27,BAT-8686
INV-012638,2025-11-21,KI001,Store C,24,2025-11-28,BAT-2899
INV-012639,2025-11-21,SK001,Store C,12,2025-11-28,BAT-5792
INV-012640,2025-11-21,TV001,Store C,15,2025-11-26,BAT-8876
INV-012641,2025-11-21,VS001,Store C,5,2025-11-27,BAT-4250
INV-012642,2025-11-21,CB001,WhatsApp,10,2025-11-28,BAT-2007
INV-012643,2025-11-21,CW001,WhatsApp,8,2025-11-26,BAT-3399
INV-012644,2025-11-21,DG001,WhatsApp,8,2025-11-26,BAT-5565
INV-012645,2025-11-21,KI001,WhatsApp,12,2025-11-27,BAT-5755
INV-012646,2025-11-21,SK001,WhatsApp,4,2025-11-28,BAT-1849
INV-012647,2025-11-21,TV001,WhatsApp,5,2025-11-28,BAT-8920
INV-012648,2025-11-21,VS001,WhatsApp,3,2025-11-28,BAT-8324
INV-012649,2025-11-22,CB001,Shopee,23,2025-11-27,BAT-7999
INV-012650,2025-11-22,CW001,Shopee,19,2025-11-29,BAT-8778
INV-012651,2025-11-22,DG001,Shopee,5,2025-11-28,BAT-8118
INV-012652,2025-11-22,KI001,Shopee,14,2025-11-28,BAT-7596
INV-012653,2025-11-22,SK001,Shopee,2,2025-11-28,BAT-5849
INV-012654,2025-11-22,TV001,Shopee,5,2025-11-29,BAT-7187
INV-012655,2025-11-22,VS001,Shopee,5,2025-11-27,BAT-4191
INV-012656,2025-11-22,CB001,Store A,16,2025-11-28,BAT-1263
INV-012657,2025-11-22,CW001,Store A,11,2025-11-29,BAT-7007
INV-012658,2025-11-22,DG001,Store A,2,2025-11-28,BAT-3267
INV-012659,2025-11-22,KI001,Store A,9,2025-11-28,BAT-6972
INV-012660,2025-11-22,SK001,Store A,2,2025-11-28,BAT-4281
INV-012661,2025-11-22,TV001,Store A,7,2025-11-27,BAT-3083
INV-012662,2025-11-22,VS001,Store A,2,2025-11-29,BAT-2244
INV-012663,2025-11-22,CB001,Store B,8,2025-11-27,BAT-1217
INV-012664,2025-11-22,CW001,Store B,4,2025-11-28,BAT-5661
INV-012665,2025-11-22,DG001,Store B,6,2025-11-27,BAT-7903
INV-012666,2025-11-22,KI001,Store B,10,2025-11-27,BAT-6481
INV-012667,2025-11-22,SK001,Store B,4,2025-11-29,BAT-2872
INV-012668,2025-11-22,TV001,Store B,2,2025-11-28,BAT-1608
INV-012669,2025-11-22,CB001,Store C,16,2025-11-27,BAT-1718
INV-012670,2025-11-22,CW001,Store C,20,2025-11-29,BAT-3480
INV-012671,2025-11-22,DG001,Store C,2,2025-11-27,BAT-9256
INV-012672,2025-11-22,KI001,Store C,33,2025-11-28,BAT-6712
INV-012673,2025-11-22,SK001,Store C,14,2025-11-29,BAT-4423
INV-012674,2025-11-22,TV001,Store C,25,2025-11-28,BAT-6509
INV-012675,2025-11-22,VS001,Store C,17,2025-11-29,BAT-4330
INV-012676,2025-11-22,CB001,WhatsApp,11,2025-11-28,BAT-9316
INV-012677,2025-11-22,CW001,WhatsApp,13,2025-11-27,BAT-6868
INV-012678,2025-11-22,KI001,WhatsApp,9,2025-11-27,BAT-4062
INV-012679,2025-11-22,SK001,WhatsApp,5,2025-11-29,BAT-7601
INV-012680,2025-11-22,TV001,WhatsApp,14,2025-11-27,BAT-5131
INV-012681,2025-11-22,VS001,WhatsApp,3,2025-11-29,BAT-9279
INV-012682,2025-11-23,CB001,Shopee,15,2025-11-30,BAT-7346
INV-012683,2025-11-23,CW001,Shopee,28,2025-11-30,BAT-4933
INV-012684,2025-11-23,DG001,Shopee,3,2025-11-28,BAT-4402
INV-012685,2025-11-23,KI001,Shopee,27,2025-11-29,BAT-3272
INV-012686,2025-11-23,SK001,Shopee,6,2025-11-29,BAT-7935
INV-012687,2025-11-23,TV001,Shopee,12,2025-11-30,BAT-3326
INV-012688,2025-11-23,VS001,Shopee,4,2025-11-30,BAT-6457
INV-012689,2025-11-23,CB001,Store A,6,2025-11-30,BAT-3727
INV-012690,2025-11-23,CW001,Store A,23,2025-11-29,BAT-3105
INV-012691,2025-11-23,DG001,Store A,3,2025-11-28,BAT-1563
INV-012692,2025-11-23,KI001,Store A,13,2025-11-30,BAT-3314
INV-012693,2025-11-23,SK001,Store A,2,2025-11-29,BAT-1813
INV-012694,2025-11-23,TV001,Store A,8,2025-11-30,BAT-7176
INV-012695,2025-11-23,CB001,Store B,10,2025-11-29,BAT-2409
INV-012696,2025-11-23,CW001,Store B,15,2025-11-30,BAT-6536
INV-012697,2025-11-23,DG001,Store B,3,2025-11-28,BAT-9118
INV-012698,2025-11-23,KI001,Store B,7,2025-11-29,BAT-4324
INV-012699,2025-11-23,SK001,Store B,3,2025-11-30,BAT-4246
INV-012700,2025-11-23,TV001,Store B,11,2025-11-29,BAT-7894
INV-012701,2025-11-23,VS001,Store B,4,2025-11-28,BAT-7248
INV-012702,2025-11-23,CB001,Store C,10,2025-11-28,BAT-1210
INV-012703,2025-11-23,CW001,Store C,51,2025-11-28,BAT-1931
INV-012704,2025-11-23,DG001,Store C,3,2025-11-30,BAT-1858
INV-012705,2025-11-23,KI001,Store C,31,2025-11-30,BAT-4846
INV-012706,2025-11-23,SK001,Store C,15,2025-11-29,BAT-9536
INV-012707,2025-11-23,TV001,Store C,15,2025-11-28,BAT-6074
INV-012708,2025-11-23,VS001,Store C,6,2025-11-30,BAT-1734
INV-012709,2025-11-23,CB001,WhatsApp,13,2025-11-30,BAT-4778
INV-012710,2025-11-23,CW001,WhatsApp,18,2025-11-29,BAT-2056
INV-012711,2025-11-23,DG001,WhatsApp,7,2025-11-30,BAT-3944
INV-012712,2025-11-23,KI001,WhatsApp,14,2025-11-28,BAT-4770
INV-012713,2025-11-23,SK001,WhatsApp,5,2025-11-29,BAT-4614
INV-012714,2025-11-23,TV001,WhatsApp,6,2025-11-29,BAT-7958
INV-012715,2025-11-23,VS001,WhatsApp,6,2025-11-29,BAT-7453
INV-012716,2025-11-24,CB001,Shopee,2,2025-12-01,BAT-1405
INV-012717,2025-11-24,CW001,Shopee,15,2025-11-29,BAT-3299
INV-012718,2025-11-24,DG001,Shopee,3,2025-12-01,BAT-8030
INV-012719,2025-11-24,KI001,Shopee,8,2025-11-30,BAT-5965
INV-012720,2025-11-24,SK001,Shopee,11,2025-12-01,BAT-5201
INV-012721,2025-11-24,TV001,Shopee,10,2025-11-29,BAT-6693
INV-012722,2025-11-24,VS001,Shopee,5,2025-11-29,BAT-2206
INV-012723,2025-11-24,CB001,Store A,10,2025-11-29,BAT-1595
INV-012724,2025-11-24,CW001,Store A,11,2025-12-01,BAT-9986
INV-012725,2025-11-24,DG001,Store A,2,2025-12-01,BAT-5006
INV-012726,2025-11-24,KI001,Store A,4,2025-12-01,BAT-8088
INV-012727,2025-11-24,SK001,Store A,6,2025-11-29,BAT-8337
INV-012728,2025-11-24,TV001,Store A,3,2025-11-30,BAT-3285
INV-012729,2025-11-24,CB001,Store B,4,2025-12-01,BAT-3044
INV-012730,2025-11-24,CW001,Store B,13,2025-11-29,BAT-7917
INV-012731,2025-11-24,KI001,Store B,5,2025-11-30,BAT-7687
INV-012732,2025-11-24,SK001,Store B,6,2025-11-30,BAT-1471
INV-012733,2025-11-24,TV001,Store B,5,2025-11-29,BAT-7644
INV-012734,2025-11-24,VS001,Store B,2,2025-11-30,BAT-8846
INV-012735,2025-11-24,CB001,Store C,14,2025-11-29,BAT-9340
INV-012736,2025-11-24,CW001,Store C,27,2025-11-30,BAT-3052
INV-012737,2025-11-24,DG001,Store C,7,2025-12-01,BAT-4551
INV-012738,2025-11-24,KI001,Store C,19,2025-11-29,BAT-8085
INV-012739,2025-11-24,SK001,Store C,9,2025-12-01,BAT-6857
INV-012740,2025-11-24,TV001,Store C,14,2025-12-01,BAT-7496
INV-012741,2025-11-24,VS001,Store C,11,2025-12-01,BAT-3645
INV-012742,2025-11-24,CB001,WhatsApp,3,2025-11-30,BAT-3816
INV-012743,2025-11-24,CW001,WhatsApp,7,2025-11-29,BAT-7965
INV-012744,2025-11-24,DG001,WhatsApp,2,2025-11-30,BAT-9433
INV-012745,2025-11-24,KI001,WhatsApp,6,2025-12-01,BAT-1183
INV-012746,2025-11-24,SK001,WhatsApp,2,2025-12-01,BAT-4190
INV-012747,2025-11-24,VS001,WhatsApp,13,2025-11-30,BAT-2402
INV-012748,2025-11-25,CB001,Shopee,13,2025-12-01,BAT-3769
INV-012749,2025-11-25,CW001,Shopee,21,2025-12-02,BAT-9810
INV-012750,2025-11-25,DG001,Shopee,4,2025-11-30,BAT-8598
INV-012751,2025-11-25,KI001,Shopee,27,2025-12-02,BAT-4962
INV-012752,2025-11-25,SK001,Shopee,5,2025-12-02,BAT-9772
INV-012753,2025-11-25,TV001,Shopee,13,2025-12-01,BAT-6593
INV-012754,2025-11-25,VS001,Shopee,3,2025-12-01,BAT-8616
INV-012755,2025-11-25,CB001,Store A,3,2025-12-01,BAT-9126
INV-012756,2025-11-25,CW001,Store A,16,2025-11-30,BAT-9995
INV-012757,2025-11-25,DG001,Store A,4,2025-12-02,BAT-7051
INV-012758,2025-11-25,KI001,Store A,5,2025-12-02,BAT-1403
INV-012759,2025-11-25,SK001,Store A,5,2025-11-30,BAT-5766
INV-012760,2025-11-25,TV001,Store A,8,2025-12-01,BAT-2791
INV-012761,2025-11-25,CB001,Store B,19,2025-12-01,BAT-6401
INV-012762,2025-11-25,CW001,Store B,14,2025-12-02,BAT-4087
INV-012763,2025-11-25,DG001,Store B,2,2025-11-30,BAT-6775
INV-012764,2025-11-25,KI001,Store B,19,2025-12-01,BAT-2520
INV-012765,2025-11-25,SK001,Store B,6,2025-12-01,BAT-2315
INV-012766,2025-11-25,TV001,Store B,4,2025-12-01,BAT-9611
INV-012767,2025-11-25,VS001,Store B,9,2025-11-30,BAT-6915
INV-012768,2025-11-25,CB001,Store C,25,2025-11-30,BAT-4008
INV-012769,2025-11-25,CW001,Store C,50,2025-12-02,BAT-3964
INV-012770,2025-11-25,DG001,Store C,14,2025-12-01,BAT-9049
INV-012771,2025-11-25,KI001,Store C,20,2025-12-01,BAT-1815
INV-012772,2025-11-25,SK001,Store C,16,2025-12-02,BAT-1272
INV-012773,2025-11-25,TV001,Store C,17,2025-12-02,BAT-4214
INV-012774,2025-11-25,VS001,Store C,6,2025-11-30,BAT-3456
INV-012775,2025-11-25,CB001,WhatsApp,3,2025-11-30,BAT-2045
INV-012776,2025-11-25,CW001,WhatsApp,8,2025-12-01,BAT-1591
INV-012777,2025-11-25,KI001,WhatsApp,6,2025-11-30,BAT-1376
INV-012778,2025-11-25,SK001,WhatsApp,8,2025-12-02,BAT-6646
INV-012779,2025-11-25,TV001,WhatsApp,5,2025-11-30,BAT-3655
INV-012780,2025-11-25,VS001,WhatsApp,2,2025-11-30,BAT-7685
INV-012781,2025-11-26,CB001,Shopee,8,2025-12-01,BAT-1256
INV-012782,2025-11-26,CW001,Shopee,23,2025-12-01,BAT-1223
INV-012783,2025-11-26,DG001,Shopee,2,2025-12-02,BAT-4204
INV-012784,2025-11-26,KI001,Shopee,26,2025-12-01,BAT-5287
INV-012785,2025-11-26,SK001,Shopee,4,2025-12-02,BAT-7938
INV-012786,2025-11-26,TV001,Shopee,9,2025-12-03,BAT-8392
INV-012787,2025-11-26,VS001,Shopee,6,2025-12-02,BAT-5723
INV-012788,2025-11-26,CB001,Store A,11,2025-12-03,BAT-6351
INV-012789,2025-11-26,CW001,Store A,18,2025-12-03,BAT-2507
INV-012790,2025-11-26,DG001,Store A,3,2025-12-02,BAT-5998
INV-012791,2025-11-26,KI001,Store A,10,2025-12-03,BAT-7020
INV-012792,2025-11-26,SK001,Store A,7,2025-12-03,BAT-9127
INV-012793,2025-11-26,TV001,Store A,13,2025-12-03,BAT-7232
INV-012794,2025-11-26,VS001,Store A,6,2025-12-02,BAT-4412
INV-012795,2025-11-26,CB001,Store B,6,2025-12-02,BAT-5147
INV-012796,2025-11-26,CW001,Store B,15,2025-12-01,BAT-5167
INV-012797,2025-11-26,DG001,Store B,4,2025-12-01,BAT-5598
INV-012798,2025-11-26,KI001,Store B,24,2025-12-02,BAT-9994
INV-012799,2025-11-26,SK001,Store B,2,2025-12-03,BAT-7862
INV-012800,2025-11-26,TV001,Store B,3,2025-12-03,BAT-4254
INV-012801,2025-11-26,VS001,Store B,2,2025-12-02,BAT-9301
INV-012802,2025-11-26,CB001,Store C,18,2025-12-02,BAT-4746
INV-012803,2025-11-26,CW001,Store C,42,2025-12-02,BAT-9962
INV-012804,2025-11-26,DG001,Store C,7,2025-12-03,BAT-3621
INV-012805,2025-11-26,KI001,Store C,36,2025-12-02,BAT-4536
INV-012806,2025-11-26,SK001,Store C,17,2025-12-02,BAT-5910
INV-012807,2025-11-26,TV001,Store C,7,2025-12-01,BAT-3527
INV-012808,2025-11-26,VS001,Store C,9,2025-12-03,BAT-8548
INV-012809,2025-11-26,CB001,WhatsApp,10,2025-12-03,BAT-8716
INV-012810,2025-11-26,CW001,WhatsApp,10,2025-12-03,BAT-5763
INV-012811,2025-11-26,DG001,WhatsApp,6,2025-12-03,BAT-7693
INV-012812,2025-11-26,KI001,WhatsApp,7,2025-12-03,BAT-4578
INV-012813,2025-11-26,SK001,WhatsApp,3,2025-12-03,BAT-5125
INV-012814,2025-11-27,CB001,Shopee,7,2025-12-04,BAT-8055
INV-012815,2025-11-27,CW001,Shopee,18,2025-12-04,BAT-6524
INV-012816,2025-11-27,DG001,Shopee,10,2025-12-02,BAT-6833
INV-012817,2025-11-27,KI001,Shopee,17,2025-12-04,BAT-6006
INV-012818,2025-11-27,SK001,Shopee,13,2025-12-02,BAT-6917
INV-012819,2025-11-27,TV001,Shopee,7,2025-12-02,BAT-3865
INV-012820,2025-11-27,VS001,Shopee,6,2025-12-03,BAT-8593
INV-012821,2025-11-27,CB001,Store A,3,2025-12-02,BAT-1837
INV-012822,2025-11-27,CW001,Store A,15,2025-12-03,BAT-3821
INV-012823,2025-11-27,DG001,Store A,2,2025-12-04,BAT-4213
INV-012824,2025-11-27,KI001,Store A,14,2025-12-04,BAT-8658
INV-012825,2025-11-27,SK001,Store A,4,2025-12-04,BAT-9028
INV-012826,2025-11-27,TV001,Store A,20,2025-12-04,BAT-6156
INV-012827,2025-11-27,VS001,Store A,9,2025-12-03,BAT-1078
INV-012828,2025-11-27,CB001,Store B,21,2025-12-02,BAT-2039
INV-012829,2025-11-27,CW001,Store B,25,2025-12-03,BAT-6753
INV-012830,2025-11-27,DG001,Store B,4,2025-12-02,BAT-3173
INV-012831,2025-11-27,KI001,Store B,13,2025-12-04,BAT-1079
INV-012832,2025-11-27,SK001,Store B,12,2025-12-03,BAT-1379
INV-012833,2025-11-27,TV001,Store B,7,2025-12-04,BAT-2543
INV-012834,2025-11-27,VS001,Store B,2,2025-12-03,BAT-4718
INV-012835,2025-11-27,CB001,Store C,30,2025-12-02,BAT-8602
INV-012836,2025-11-27,CW001,Store C,28,2025-12-04,BAT-4809
INV-012837,2025-11-27,DG001,Store C,13,2025-12-03,BAT-6416
INV-012838,2025-11-27,KI001,Store C,18,2025-12-04,BAT-2647
INV-012839,2025-11-27,SK001,Store C,6,2025-12-02,BAT-6776
INV-012840,2025-11-27,TV001,Store C,25,2025-12-03,BAT-3733
INV-012841,2025-11-27,VS001,Store C,11,2025-12-02,BAT-8548
INV-012842,2025-11-27,CB001,WhatsApp,6,2025-12-02,BAT-8112
INV-012843,2025-11-27,CW001,WhatsApp,11,2025-12-03,BAT-4001
INV-012844,2025-11-27,KI001,WhatsApp,7,2025-12-03,BAT-2818
INV-012845,2025-11-27,SK001,WhatsApp,3,2025-12-04,BAT-6955
INV-012846,2025-11-27,TV001,WhatsApp,6,2025-12-04,BAT-4152
INV-012847,2025-11-27,VS001,WhatsApp,2,2025-12-04,BAT-6735
INV-012848,2025-11-28,CB001,Shopee,25,2025-12-04,BAT-2314
INV-012849,2025-11-28,CW001,Shopee,27,2025-12-04,BAT-1671
INV-012850,2025-11-28,KI001,Shopee,24,2025-12-05,BAT-2324
INV-012851,2025-11-28,SK001,Shopee,3,2025-12-04,BAT-2536
INV-012852,2025-11-28,TV001,Shopee,12,2025-12-05,BAT-5987
INV-012853,2025-11-28,VS001,Shopee,5,2025-12-04,BAT-6122
INV-012854,2025-11-28,CB001,Store A,6,2025-12-03,BAT-8434
INV-012855,2025-11-28,CW001,Store A,18,2025-12-04,BAT-3223
INV-012856,2025-11-28,DG001,Store A,2,2025-12-05,BAT-2763
INV-012857,2025-11-28,KI001,Store A,22,2025-12-03,BAT-5054
INV-012858,2025-11-28,SK001,Store A,10,2025-12-04,BAT-2564
INV-012859,2025-11-28,TV001,Store A,11,2025-12-03,BAT-2423
INV-012860,2025-11-28,VS001,Store A,2,2025-12-04,BAT-7136
INV-012861,2025-11-28,CB001,Store B,17,2025-12-05,BAT-3732
INV-012862,2025-11-28,CW001,Store B,12,2025-12-04,BAT-2663
INV-012863,2025-11-28,DG001,Store B,3,2025-12-04,BAT-1470
INV-012864,2025-11-28,KI001,Store B,14,2025-12-05,BAT-2941
INV-012865,2025-11-28,SK001,Store B,13,2025-12-05,BAT-8242
INV-012866,2025-11-28,TV001,Store B,19,2025-12-03,BAT-1970
INV-012867,2025-11-28,VS001,Store B,3,2025-12-03,BAT-2373
INV-012868,2025-11-28,CB001,Store C,28,2025-12-04,BAT-4940
INV-012869,2025-11-28,CW001,Store C,35,2025-12-03,BAT-6505
INV-012870,2025-11-28,DG001,Store C,7,2025-12-04,BAT-9094
INV-012871,2025-11-28,KI001,Store C,26,2025-12-04,BAT-6498
INV-012872,2025-11-28,SK001,Store C,10,2025-12-04,BAT-9844
INV-012873,2025-11-28,TV001,Store C,16,2025-12-03,BAT-7861
INV-012874,2025-11-28,VS001,Store C,14,2025-12-05,BAT-2637
INV-012875,2025-11-28,CB001,WhatsApp,15,2025-12-03,BAT-5594
INV-012876,2025-11-28,CW001,WhatsApp,21,2025-12-05,BAT-9693
INV-012877,2025-11-28,KI001,WhatsApp,10,2025-12-04,BAT-9226
INV-012878,2025-11-28,SK001,WhatsApp,4,2025-12-03,BAT-5780
INV-012879,2025-11-28,TV001,WhatsApp,16,2025-12-03,BAT-3379
INV-012880,2025-11-28,VS001,WhatsApp,3,2025-12-03,BAT-7565
INV-012881,2025-11-29,CB001,Shopee,23,2025-12-04,BAT-3371
INV-012882,2025-11-29,CW001,Shopee,38,2025-12-06,BAT-4891
INV-012883,2025-11-29,DG001,Shopee,13,2025-12-05,BAT-3171
INV-012884,2025-11-29,KI001,Shopee,19,2025-12-05,BAT-8234
INV-012885,2025-11-29,SK001,Shopee,8,2025-12-04,BAT-2047
INV-012886,2025-11-29,TV001,Shopee,36,2025-12-05,BAT-5797
INV-012887,2025-11-29,VS001,Shopee,6,2025-12-06,BAT-5673
INV-012888,2025-11-29,CB001,Store A,13,2025-12-04,BAT-2393
INV-012889,2025-11-29,CW001,Store A,24,2025-12-06,BAT-4327
INV-012890,2025-11-29,DG001,Store A,9,2025-12-04,BAT-8141
INV-012891,2025-11-29,KI001,Store A,18,2025-12-05,BAT-4686
INV-012892,2025-11-29,SK001,Store A,12,2025-12-04,BAT-1624
INV-012893,2025-11-29,TV001,Store A,9,2025-12-04,BAT-8926
INV-012894,2025-11-29,VS001,Store A,6,2025-12-06,BAT-2756
INV-012895,2025-11-29,CB001,Store B,6,2025-12-05,BAT-3409
INV-012896,2025-11-29,CW001,Store B,11,2025-12-04,BAT-8662
INV-012897,2025-11-29,DG001,Store B,2,2025-12-05,BAT-6566
INV-012898,2025-11-29,KI001,Store B,11,2025-12-05,BAT-4500
INV-012899,2025-11-29,SK001,Store B,7,2025-12-06,BAT-2827
INV-012900,2025-11-29,TV001,Store B,8,2025-12-04,BAT-2366
INV-012901,2025-11-29,VS001,Store B,9,2025-12-06,BAT-9248
INV-012902,2025-11-29,CB001,Store C,26,2025-12-06,BAT-3549
INV-012903,2025-11-29,CW001,Store C,47,2025-12-06,BAT-5033
INV-012904,2025-11-29,DG001,Store C,7,2025-12-04,BAT-6279
INV-012905,2025-11-29,KI001,Store C,33,2025-12-06,BAT-8544
INV-012906,2025-11-29,SK001,Store C,13,2025-12-05,BAT-2866
INV-012907,2025-11-29,TV001,Store C,15,2025-12-05,BAT-3243
INV-012908,2025-11-29,VS001,Store C,12,2025-12-06,BAT-8392
INV-012909,2025-11-29,CB001,WhatsApp,5,2025-12-05,BAT-5784
INV-012910,2025-11-29,CW001,WhatsApp,11,2025-12-06,BAT-2326
INV-012911,2025-11-29,KI001,WhatsApp,15,2025-12-04,BAT-1925
INV-012912,2025-11-29,SK001,WhatsApp,9,2025-12-05,BAT-1837
INV-012913,2025-11-29,TV001,WhatsApp,3,2025-12-04,BAT-1096
INV-012914,2025-11-30,CB001,Shopee,26,2025-12-07,BAT-7181
INV-012915,2025-11-30,CW001,Shopee,63,2025-12-07,BAT-4998
INV-012916,2025-11-30,DG001,Shopee,7,2025-12-07,BAT-1560
INV-012917,2025-11-30,KI001,Shopee,39,2025-12-07,BAT-6073
INV-012918,2025-11-30,SK001,Shopee,8,2025-12-05,BAT-3786
INV-012919,2025-11-30,TV001,Shopee,19,2025-12-07,BAT-7549
INV-012920,2025-11-30,VS001,Shopee,21,2025-12-06,BAT-1773
INV-012921,2025-11-30,CB001,Store A,13,2025-12-05,BAT-5459
INV-012922,2025-11-30,CW001,Store A,13,2025-12-07,BAT-4370
INV-012923,2025-11-30,DG001,Store A,7,2025-12-07,BAT-8524
INV-012924,2025-11-30,KI001,Store A,30,2025-12-06,BAT-2127
INV-012925,2025-11-30,SK001,Store A,6,2025-12-07,BAT-3395
INV-012926,2025-11-30,TV001,Store A,4,2025-12-06,BAT-9875
INV-012927,2025-11-30,VS001,Store A,3,2025-12-05,BAT-2237
INV-012928,2025-11-30,CB001,Store B,18,2025-12-07,BAT-3165
INV-012929,2025-11-30,CW001,Store B,25,2025-12-05,BAT-1794
INV-012930,2025-11-30,DG001,Store B,2,2025-12-06,BAT-2640
INV-012931,2025-11-30,KI001,Store B,21,2025-12-06,BAT-7148
INV-012932,2025-11-30,SK001,Store B,9,2025-12-07,BAT-6087
INV-012933,2025-11-30,TV001,Store B,15,2025-12-05,BAT-2614
INV-012934,2025-11-30,VS001,Store B,5,2025-12-07,BAT-9960
INV-012935,2025-11-30,CB001,Store C,30,2025-12-05,BAT-3847
INV-012936,2025-11-30,CW001,Store C,46,2025-12-07,BAT-4227
INV-012937,2025-11-30,DG001,Store C,11,2025-12-05,BAT-7336
INV-012938,2025-11-30,KI001,Store C,60,2025-12-07,BAT-7735
INV-012939,2025-11-30,SK001,Store C,16,2025-12-05,BAT-4892
INV-012940,2025-11-30,TV001,Store C,29,2025-12-07,BAT-2408
INV-012941,2025-11-30,VS001,Store C,5,2025-12-07,BAT-8846
INV-012942,2025-11-30,CB001,WhatsApp,11,2025-12-07,BAT-7232
INV-012943,2025-11-30,CW001,WhatsApp,14,2025-12-06,BAT-9360
INV-012944,2025-11-30,KI001,WhatsApp,10,2025-12-06,BAT-8964
INV-012945,2025-11-30,SK001,WhatsApp,3,2025-12-05,BAT-1756
INV-012946,2025-11-30,TV001,WhatsApp,4,2025-12-06,BAT-3120
INV-012947,2025-11-30,VS001,WhatsApp,3,2025-12-07,BAT-2633
